"name","date","total","additions","deletions","sha"
"Amélie","2021-04-02T16:23:19Z",17,17,0,"ee832f4deffbe5e0792017d4e159cdb2b036891f"
"Amélie","2021-04-02T16:07:54Z",181,90,91,"9375c339d9279b20bff009121af699dec3a7b815"
"luc-39","2021-04-02T12:28:57Z",0,0,0,"0e2ecf8ad260a42783827feef2d243cf99017462"
"luc-39","2021-04-02T12:25:18Z",0,0,0,"8181bd92b3905f819b4b7aa80d8b998d9f1b5d1d"
"luc-39","2021-04-02T12:25:14Z",1,0,1,"0996659229112bb95ecdd46ac65648212ec0ad1e"
"Lucas Sánchez Solera","2021-04-02T12:24:50Z",1,0,1,"330cb9ab2175fade88aa0ad812744cde9dd32eff"
"Lucas Sánchez Solera","2021-04-02T12:21:28Z",2,1,1,"bda3cc806ebccdff7b9805e4ad75fa81e2c74790"
"Lucas Sánchez Solera","2021-04-02T12:20:45Z",2,1,1,"8eac195fdaff7503f677088b0d5348e71f459e66"
"Lucas Sánchez Solera","2021-04-02T12:17:46Z",1,1,0,"63736815a809f9951d75faa2f96588ab7b3fe509"
"Amélie","2021-04-02T10:08:48Z",13,9,4,"798905f93144f01a1f16742a2194ddda38303552"
"Fer014","2021-03-30T23:52:08Z",89,89,0,"9c05d916db2233983dfdd18c35c4598320b8bafc"
"Fer014","2021-03-30T23:52:01Z",32,32,0,"f91f1619ea0353b1630a8d7d4e3255a2b37aa100"
"Amélie","2021-03-30T20:39:10Z",82,60,22,"f6d8e77a875749d3bac7e57804ebc21d4126dd31"
"Fer014","2021-03-30T14:46:50Z",2,1,1,"46faabf464f340c7caed9d0ead6e30101ce271df"
"Amélie","2021-03-30T07:07:43Z",75,55,20,"5721c4ced8ad2374083b85e3fd15e50f1e474fc5"
"Fer014","2021-03-30T01:17:18Z",4,4,0,"aa2cfcea186e680adab649276a1cfcc55db77ac7"
"Fer014","2021-03-30T01:16:28Z",1,1,0,"cb49e900de1ed34a53dfe1eaddee3ef7c13c2b15"
"Amélie","2021-03-29T13:59:53Z",17,4,13,"f9e03d1f45b5e285138ecc7e7b215d08c737667c"
"Amélie","2021-03-28T19:14:04Z",41,34,7,"76b6cbecdfdbabb0eb9b77886288aca96cc3046a"
"Amélie","2021-03-27T17:58:55Z",39,0,39,"a5344419342680a4d10b181d874b1778acf00a72"
"Amélie","2021-03-27T17:27:16Z",39,39,0,"b1cb6305d1f283551fac2371fb983e675db5e9ec"
"echedey-luis-alvarez","2021-03-22T19:02:07Z",60,31,29,"cec2767949979cb15286d9280fdd50fc435c0e62"
"echedey-luis-alvarez","2021-03-14T12:23:32Z",97,97,0,"456acc1d51f5c88a7a0c33667a16ea7fb328289b"
"echedey-luis-alvarez","2021-03-14T12:20:44Z",17,0,17,"4b0023c9b38b0bba0c6ce904d037c4aef6464a77"
"echedey-luis-alvarez","2021-03-14T12:17:40Z",27,17,10,"3a457a3fd710271bb209868eb907d60fba6d6b25"
"Fernando","2021-03-13T23:41:59Z",1,0,1,"c059e667d75ee2cdb2e10286f0bd76912e5255e7"
"Fernando","2021-03-13T23:41:42Z",0,0,0,"7777fbcf96b295430394948bc65c203064c39279"
"Fernando","2021-03-13T23:39:21Z",1,1,0,"60ea41508fd65f602094b8315eb49d00cd5e3bfd"
"Fer014","2021-03-13T22:54:52Z",2,1,1,"5fc9a1d5a2811c1913a45f68b9e1b5013e070a14"
"echedey-luis-alvarez","2021-03-13T21:22:11Z",128,128,0,"6237ce03b916c5508b25b49ad89e8e8a0b33c41f"
"echedey-luis-alvarez","2021-03-11T18:51:58Z",0,0,0,"c4bbe58dee1487a18f403c6bb5814c1e9f9cd03c"
"Amélie","2021-03-11T11:15:30Z",43,7,36,"a4a84ccf68a2b1e6c6ae0e3b31151f05900e86e5"
"echedey-luis-alvarez","2021-03-11T10:56:37Z",2,1,1,"1a80e3376bbe3f925faad51449693760086f9470"
"echedey-luis-alvarez","2021-03-11T10:51:21Z",10,10,0,"d39b25db90e338b8fbc0daa8960d220707f84891"
"echedey-luis-alvarez","2021-03-11T10:51:07Z",6,6,0,"71e1d48f693026e2a62e766b9675ad37aa996fea"
"echedey-luis-alvarez","2021-03-11T10:45:49Z",31,31,0,"166d372f9de9123b1181a163c02c2acb1712e670"
"Amélie","2021-03-11T08:48:53Z",1,1,0,"bb61d875676e902ce20a25909ad3b2f2f1369329"
"Amélie","2021-03-11T08:47:39Z",3,2,1,"bcd60994901fc8668899f642892db89152430fd8"
"Amélie","2021-03-11T08:39:10Z",29,29,0,"9a5013211a2fd26acc818fe15ff153b3eda70941"
"echedey-luis-alvarez","2021-03-09T09:31:56Z",363,363,0,"139f33840d7e2312a29a2b10c273394a0f6e98b7"
"echedey-luis-alvarez","2021-03-09T09:20:06Z",26,26,0,"990686d6c9be3be3a13ba7339eb016b4333fc856"
"echedey-luis-alvarez","2021-03-09T08:55:28Z",5,5,0,"22bbd5b6ce9acb0a0a2a3da9fb50c79ba58d4551"
"echedey-luis-alvarez","2021-03-09T08:50:04Z",12,6,6,"932a634066082650cf8381ad6b48f60300dcd9ce"
"echedey-luis-alvarez","2021-03-07T21:18:26Z",4,2,2,"7450e2558357ffa8bd387b143433aab98b621050"
"luc-39","2021-03-07T20:44:27Z",8,5,3,"1d8f141ca231a038a8bacc37c0769452df3f82e9"
"Amélie","2021-03-07T14:00:30Z",11,0,11,"b0d2bafe9207cd4317c7a4318a686a9952722284"
"Amélie","2021-03-07T13:40:26Z",11,11,0,"a6273ed0c9936288c61da7f4f66fb304f10671d1"
"celia-t22","2021-03-07T10:56:47Z",5,4,1,"6141bf9fc7c06f6c15e5ca4137ed9b49950497e6"
"Amélie","2021-03-07T10:38:26Z",4,3,1,"677f92fd6c66a734f6352297aaf83edbc20e2b10"
"echedey-luis-alvarez","2021-03-06T23:57:14Z",24,20,4,"42f2c17d0a753cd031c1cd6b622d8158b99cd8b8"
"Amélie","2021-03-06T19:55:22Z",1,1,0,"20be3acf57112f4d04bcf8ba3c749eb4af5f784d"
"Amélie","2021-03-06T18:54:40Z",14,13,1,"75f889291d6a6f0155150983d9aa4cc8aa395d1c"
"Fer014","2021-03-06T18:31:55Z",3,2,1,"a46aa8ecdb6291dac02fee3e9ead263aee459ba3"
"luisrubio27","2021-03-06T18:17:16Z",3,2,1,"73e1a9f29e3c42391dea82ae58d1785b7307ba42"
"echedey-luis-alvarez","2021-03-06T17:50:40Z",3,3,0,"6b6f538a6cca6be3ba745a331609a92591bca29a"
"github-classroom[bot]","2021-03-06T17:33:03Z",737,737,0,"6291b7c229fcb219190dc3467e234a6ed7da0d05"
