"name","date","total","additions","deletions","sha"
"rubencasstro","2021-04-02T11:42:08Z",0,0,0,"34f07284e5560611273e5b51f1783acff460d73c"
"rubencasstro","2021-04-02T11:41:41Z",0,0,0,"64f7bb9ee75be3bd40dd0bb01254c54045e6dde3"
"rubencasstro","2021-04-02T11:40:10Z",1,1,0,"aa8096d40a21d9cd3e54cc9d345876c15686018b"
"rubencasstro","2021-04-02T11:38:47Z",0,0,0,"9074886f4f4eb7d5e39bdee5efd6226b5fe9d364"
"Sergdml","2021-03-31T15:32:52Z",32,26,6,"856dc59bebfadcef4dd77c5c546e5e73d4c83bf8"
"rubencasstro","2021-03-30T20:01:10Z",0,0,0,"d579c115498f703ba21826dd0242a50f4701129c"
"Sergdml","2021-03-30T19:33:05Z",34,34,0,"a244c9095f830de0734d83343524fa17938f871f"
"Sergio Díaz-Maroto Lara","2021-03-30T18:30:56Z",1,1,0,"f2b7d43223a56f1f9c073a9cd862e2e92f370013"
"Sergio Díaz-Maroto Lara","2021-03-12T12:56:08Z",4,3,1,"e0c20ecdf9301c9be28e5bf050eab9f57080a2b1"
"Sergio Díaz-Maroto Lara","2021-03-11T20:01:07Z",2,1,1,"12aae766aa42cdfe017c5644f27d04cdcd6fe6a4"
"Sergio Díaz-Maroto Lara","2021-03-11T20:00:51Z",4,2,2,"28f3a54cca93d749403bef3294b054bb470be327"
"Sergio Díaz-Maroto Lara","2021-03-11T20:00:05Z",2,1,1,"1b8eff2b8d5d43981197a8e937a00fa1d6fb8152"
"Sergio Díaz-Maroto Lara","2021-03-11T19:59:20Z",2,1,1,"9d03ee7c8da8850272cbc2f70ca23394300d914a"
"Sergio Díaz-Maroto Lara","2021-03-11T19:58:03Z",7,3,4,"0692de3c7b5224bc428ad0de0b349391df361234"
"Sergio Díaz-Maroto Lara","2021-03-11T19:15:50Z",6,4,2,"141db386f1c9675a78a5dad01231b27efcc9319f"
"Sergio Díaz-Maroto Lara","2021-03-11T19:15:32Z",6,4,2,"86a6e0b9c9a6b49108b6bcc076301d84e0e5ff88"
"Sergio Díaz-Maroto Lara","2021-03-11T19:14:14Z",9,6,3,"0a0fb518b9ffed74a4ea0b580602b0b433e9f822"
"Sergio Díaz-Maroto Lara","2021-03-11T18:52:55Z",10,4,6,"2c2f32cee66af7cd038f510c81c510fa2b822be6"
"rubencasstro","2021-03-10T10:50:07Z",2,1,1,"d0a562b83d0944b1f78f711d2c01202717e3a653"
"rubencasstro","2021-03-10T10:49:14Z",2,2,0,"cbe8fcdc2c0eed1adab12c2dbc21303dabf0faa0"
"Sergio Díaz-Maroto Lara","2021-03-10T10:43:30Z",2,1,1,"eb0363f22532f1aba6c7b808f6b0dd02e9cba345"
"Sergio Díaz-Maroto Lara","2021-03-10T10:42:07Z",3,2,1,"8cc32f08d16b108d412783ba6ecc9d97a3827382"
"Sergio Díaz-Maroto Lara","2021-03-10T10:36:25Z",1,0,1,"24038cbd51cdce8e5e321bdfb1eec306463df09d"
"Sergdml","2021-03-10T10:33:09Z",5,2,3,"64c22144050951537e97ca0ccb4999e6b00ed9cb"
"Christian Alva Sarmiento","2021-03-09T20:44:05Z",4,2,2,"a324f8b60862f675340420e2cae45d4fe6d7fd55"
"Christian Alva Sarmiento","2021-03-09T20:43:26Z",6,3,3,"1a8288419edcf7a9e15476d5a7e51809f7cd3281"
"Christian Alva Sarmiento","2021-03-09T20:42:53Z",2,1,1,"fd0552571339316afbe849237820ba73911bc4ad"
"Christian Alva Sarmiento","2021-03-09T20:42:26Z",2,1,1,"ebb372fb132a65499508e13f045d001f9fcc0407"
"Sergdml","2021-03-09T20:41:56Z",8,5,3,"59ffb65d3329de40f066b7db928f404de83f90f5"
"rubencasstro","2021-03-09T20:34:29Z",2,1,1,"6ddff32e57075957d09ce7a6e22a5be481b6d521"
"Sergio Díaz-Maroto","2021-03-09T20:30:07Z",2,1,1,"3625d4a509fedf84c9e988a0918a4a194496fff2"
"github-classroom[bot]","2021-03-09T20:15:14Z",737,737,0,"a1c0d8b51bda6009f145b49904ea12c839dbb380"
