"name","date","total","additions","deletions","sha"
"dcblasco","2021-05-01T19:09:25Z",0,0,0,"52d186f01a6d06b368f18be4c6a32bebc547f1c2"
"Vegely","2021-04-25T14:16:11Z",30,11,19,"7487646d25a5c46714e752254c4fbe76c4a69709"
"Vegely","2021-04-15T15:31:10Z",6,3,3,"873c5b9e6b5c0bb80e87b9254fb63a84ff3729dc"
"Vegely","2021-04-04T12:32:41Z",265,133,132,"51bc5646690aab674d16d69324d39e66778122ea"
"Vegely","2021-04-03T23:01:51Z",4,2,2,"90b45f299b419ff9c68bbc461ce39ece0e59cf6b"
"dcblasco","2021-04-02T18:43:05Z",434,431,3,"8fb83a09e2f4eef5a8c746bb1487eaccaf33527e"
"JuanNicolasJimenez","2021-04-02T18:02:16Z",102,69,33,"a22b7d72a2378ff56e341b4745a899245f7fc017"
"Vegely","2021-04-02T17:34:49Z",6,3,3,"6b9e5fa34282be7e1bc10c354104bf5b3d53f8df"
"Vegely","2021-04-02T17:34:18Z",52,50,2,"9785315feb856d7e2c693a703ffc39a426a7ba24"
"Vegely","2021-04-02T17:16:59Z",12,9,3,"63257332977cf52c45efee6f9a93a20055d56cf7"
"Vegely","2021-04-02T17:13:59Z",1,0,1,"3a747b4d824953593edae62aae4d65b079ace280"
"JuanNicolasJimenez","2021-04-02T17:12:44Z",401,387,14,"6ea9dd5ee173aa23d0aa028932cabcb9c6111f9f"
"Vegely","2021-04-02T16:58:46Z",395,386,9,"9bff8c3430ecd8e0668cff068af878c27c2812c2"
"Vegely","2021-04-02T16:56:19Z",12,6,6,"4cd22ee79a636100a9b66afd9391dc5bb68e11fb"
"Vegely","2021-04-02T16:55:05Z",14,7,7,"0927ba1d191976dad1206fead887be56f81e06b1"
"Vegely","2021-04-02T16:53:12Z",112,71,41,"e6d16db6bacc454bdb9553343a082dd2949858e5"
"JuanNicolasJimenez","2021-04-02T16:44:00Z",77,14,63,"0acf74524b56df7fc34155e3a1463a0d48a10c96"
"Vegely","2021-04-02T16:32:25Z",7,1,6,"931a7c4731cb2f8e9de4174c046693fab2b368d5"
"Vegely","2021-04-02T16:31:10Z",110,51,59,"59576e600dbf1d355bc9f23ec3bbd959c0f7d9c8"
"Vegely","2021-04-02T16:26:49Z",37742,37742,0,"9a33ebe1aec48e933aa04b4bebd6cf49fd07207c"
"Vegely","2021-04-02T16:26:30Z",2,1,1,"18ca4e52b9ef22857b04a2e6bf73d0017905340c"
"JuanNicolasJimenez","2021-04-02T16:23:49Z",37742,37742,0,"33cb53d9434123351b683354b726972d5af4e700"
"dcblasco","2021-04-01T18:17:53Z",2,1,1,"8d45e9666c77d5f80bb2e875693a7e54d9092c66"
"JuanNicolasJimenez","2021-04-01T17:32:59Z",7,1,6,"cd435badeb0ec824ad6fa7f3636012f87782a5c0"
"Vegely","2021-04-01T17:12:50Z",2,1,1,"ec63564a51e58ee99a2d42c9bac5a0c32e4f266a"
"diego22222","2021-04-01T17:01:11Z",2,1,1,"62e494e8a8cbb763d35989e32c95bee0728a4d65"
"diego22222","2021-04-01T16:57:34Z",0,0,0,"3471f6552a507365d8ae20e792c185d0b685f1fd"
"diego22222","2021-04-01T16:43:10Z",1,1,0,"1489ae75e670e5c180511e184e0f03d833196d4f"
"Vegely","2021-04-01T15:02:17Z",6,3,3,"59f993cd165b5d6af7ae4a1d5efe4d9a311d1cff"
"Vegely","2021-04-01T15:01:01Z",2,1,1,"623869afe6007407e030375f6f62a82b25c321a9"
"Vegely","2021-04-01T14:59:52Z",2,1,1,"6bb07f6dc4a2d277bc05fa85f7bc6c1eee3f68a7"
