"name","date","total","additions","deletions","sha"
"Marco Gaspar","2021-04-25T15:14:17Z",1,0,1,"f54d0222e2597ebecc9a2a26840e9c1e9621bf2c"
"Marco Gaspar","2021-04-25T15:11:50Z",1,1,0,"43f8ed0b667b2b0c2a471617986c2b81c854d788"
"Alejandro-Montero-Porras","2021-04-24T21:06:06Z",6,3,3,"eab9fa78d3dcafd25cb9c793e14849e177621b7a"
"Alejandro-Montero-Porras","2021-04-24T18:18:17Z",43,43,0,"fae706948a89e1ea9f66f119f0f36a9d23a83e45"
"Alejandro-Montero-Porras","2021-04-24T18:03:18Z",60,26,34,"a627169a1dda4df51bbec82f929c1e5a86e253f6"
"Alejandro-Montero-Porras","2021-04-24T17:34:23Z",69,69,0,"bfcd834202ea0e25c0c3c93a7eec69f235d386fb"
"Marco Antonio Pinto Tapia","2021-04-24T17:12:28Z",89,45,44,"4d238403798564cd142c4cb984823cabfa869599"
"Alejandro-Montero-Porras","2021-04-24T17:06:41Z",43,43,0,"36b76478d2c9dbf7d2191670171444fd2ab767cd"
"Alejandro-Montero-Porras","2021-04-24T16:42:44Z",50,50,0,"5c0de9650255147308aa8902cd7f9bd0e7045e75"
"Marco Antonio Pinto Tapia","2021-04-20T08:15:34Z",122,121,1,"12d6f6e17087aa37f9528d715a3eb36d13c9c174"
"Marco Antonio Pinto Tapia","2021-04-20T08:11:49Z",1,1,0,"daa26b7af6a239da981028ebb96f7f04feda7e0e"
"Marco Antonio Pinto Tapia","2021-04-09T09:14:58Z",6,3,3,"d3a0732c9e14f0113918dff8f6b9d68e5f8bf599"
"Marco Antonio Pinto Tapia","2021-04-05T20:03:02Z",101,52,49,"27a2e7f505ecfe7ab917d17d325f9cfae8d9c608"
"Marco Antonio Pinto Tapia","2021-04-02T17:18:32Z",5,0,5,"a4b1a679d4b98300c9160b45a8fc608427d8110c"
"Marco Antonio Pinto Tapia","2021-04-02T16:56:18Z",0,0,0,"bb729e0adb4322884f07d54f46cb09cc4309c3f2"
"Marco Antonio Pinto Tapia","2021-04-02T16:56:11Z",39,15,24,"4c1c966d7fad61b0013380af6b2f9641f7aa485e"
"Alejandro-Montero-Porras","2021-04-02T16:20:11Z",1,1,0,"bf10cd36bc8054a7ce8019517f89ff3581c6e9fa"
"Alejandro-Montero-Porras","2021-04-02T16:09:35Z",1,0,1,"ae734fc6a4397d7b002c8fb19ad2d74b8ab2f6ae"
"Alejandro-Montero-Porras","2021-04-02T15:55:42Z",164,160,4,"25797d28352152f5da098ad0f534f78973d2463f"
"Alejandro-Montero-Porras","2021-04-02T15:55:33Z",162,1,161,"31b2380fc477da7be48a2e504f37d799b8f52579"
"Alejandro-Montero-Porras","2021-04-02T15:48:37Z",162,161,1,"941230d911f10af6af1559f1054a6721a55f1781"
